business_id,stars,date,year,month,day,dayOfWeek
XeFNQqz5vVsVIcTjNuXcTw,1,2011-06-12,2011,6,12,0
XeFNQqz5vVsVIcTjNuXcTw,4,2011-07-24,2011,7,24,0
XeFNQqz5vVsVIcTjNuXcTw,3,2011-10-25,2011,10,25,2
XeFNQqz5vVsVIcTjNuXcTw,3,2011-12-13,2011,12,13,2
XeFNQqz5vVsVIcTjNuXcTw,1,2011-12-29,2011,12,29,4
XeFNQqz5vVsVIcTjNuXcTw,3,2012-02-08,2012,2,8,3
XeFNQqz5vVsVIcTjNuXcTw,2,2012-03-12,2012,3,12,1
XeFNQqz5vVsVIcTjNuXcTw,4,2012-04-02,2012,4,2,1
XeFNQqz5vVsVIcTjNuXcTw,4,2012-05-28,2012,5,28,1
XeFNQqz5vVsVIcTjNuXcTw,5,2012-09-12,2012,9,12,3
XeFNQqz5vVsVIcTjNuXcTw,3,2012-10-30,2012,10,30,2
XeFNQqz5vVsVIcTjNuXcTw,2,2012-11-12,2012,11,12,1
XeFNQqz5vVsVIcTjNuXcTw,3,2012-11-18,2012,11,18,0
XeFNQqz5vVsVIcTjNuXcTw,1,2013-01-17,2013,1,17,4
XeFNQqz5vVsVIcTjNuXcTw,2,2013-03-08,2013,3,8,5
XeFNQqz5vVsVIcTjNuXcTw,3,2013-08-17,2013,8,17,6
Zw-sWBbL3Z9zyZ0ri9UT_g,1,2007-05-12,2007,5,12,6
Zw-sWBbL3Z9zyZ0ri9UT_g,5,2007-06-22,2007,6,22,5
Zw-sWBbL3Z9zyZ0ri9UT_g,3,2008-09-02,2008,9,2,2
Zw-sWBbL3Z9zyZ0ri9UT_g,3,2008-09-13,2008,9,13,6
Zw-sWBbL3Z9zyZ0ri9UT_g,1,2008-09-30,2008,9,30,2
Zw-sWBbL3Z9zyZ0ri9UT_g,3,2008-10-03,2008,10,3,5
Zw-sWBbL3Z9zyZ0ri9UT_g,4,2008-10-24,2008,10,24,5
Zw-sWBbL3Z9zyZ0ri9UT_g,5,2009-03-23,2009,3,23,1
Zw-sWBbL3Z9zyZ0ri9UT_g,3,2009-05-17,2009,5,17,0
Zw-sWBbL3Z9zyZ0ri9UT_g,4,2010-05-04,2010,5,4,2
Zw-sWBbL3Z9zyZ0ri9UT_g,2,2010-06-01,2010,6,1,2
Zw-sWBbL3Z9zyZ0ri9UT_g,4,2010-06-15,2010,6,15,2
Zw-sWBbL3Z9zyZ0ri9UT_g,4,2010-08-21,2010,8,21,6
Zw-sWBbL3Z9zyZ0ri9UT_g,3,2010-11-07,2010,11,7,0
Zw-sWBbL3Z9zyZ0ri9UT_g,4,2011-03-07,2011,3,7,1
Zw-sWBbL3Z9zyZ0ri9UT_g,4,2011-03-28,2011,3,28,1
Zw-sWBbL3Z9zyZ0ri9UT_g,3,2011-06-23,2011,6,23,4
Zw-sWBbL3Z9zyZ0ri9UT_g,4,2011-08-04,2011,8,4,4
Zw-sWBbL3Z9zyZ0ri9UT_g,5,2011-08-04,2011,8,4,4
Zw-sWBbL3Z9zyZ0ri9UT_g,4,2011-08-22,2011,8,22,1
Zw-sWBbL3Z9zyZ0ri9UT_g,4,2012-01-23,2012,1,23,1
Zw-sWBbL3Z9zyZ0ri9UT_g,4,2012-03-06,2012,3,6,2
Zw-sWBbL3Z9zyZ0ri9UT_g,3,2012-04-24,2012,4,24,2
Zw-sWBbL3Z9zyZ0ri9UT_g,2,2012-06-11,2012,6,11,1
Zw-sWBbL3Z9zyZ0ri9UT_g,4,2012-06-18,2012,6,18,1
Zw-sWBbL3Z9zyZ0ri9UT_g,1,2012-08-28,2012,8,28,2
qqVmZ3H7j06pcJFaSA4pcg,5,2010-01-04,2010,1,4,1
qqVmZ3H7j06pcJFaSA4pcg,5,2011-01-20,2011,1,20,4
qqVmZ3H7j06pcJFaSA4pcg,4,2011-04-28,2011,4,28,4
qqVmZ3H7j06pcJFaSA4pcg,5,2011-05-17,2011,5,17,2
qqVmZ3H7j06pcJFaSA4pcg,5,2011-07-17,2011,7,17,0
qqVmZ3H7j06pcJFaSA4pcg,5,2011-08-11,2011,8,11,4
qqVmZ3H7j06pcJFaSA4pcg,2,2012-05-09,2012,5,9,3
qqVmZ3H7j06pcJFaSA4pcg,3,2012-10-03,2012,10,3,3
qqVmZ3H7j06pcJFaSA4pcg,4,2013-08-08,2013,8,8,4
qqVmZ3H7j06pcJFaSA4pcg,4,2014-04-17,2014,4,17,4
qqVmZ3H7j06pcJFaSA4pcg,5,2014-05-08,2014,5,8,4
4-B5ou1FbGVjVEQd3FAoIA,5,2008-09-27,2008,9,27,6
4-B5ou1FbGVjVEQd3FAoIA,4,2011-06-21,2011,6,21,2
4-B5ou1FbGVjVEQd3FAoIA,5,2011-12-21,2011,12,21,3
4-B5ou1FbGVjVEQd3FAoIA,5,2012-04-16,2012,4,16,1
4-B5ou1FbGVjVEQd3FAoIA,5,2012-05-01,2012,5,1,2
4-B5ou1FbGVjVEQd3FAoIA,5,2012-12-18,2012,12,18,2
4-B5ou1FbGVjVEQd3FAoIA,5,2013-06-07,2013,6,7,5
4-B5ou1FbGVjVEQd3FAoIA,5,2013-11-13,2013,11,13,3
4-B5ou1FbGVjVEQd3FAoIA,3,2014-05-02,2014,5,2,5
4-B5ou1FbGVjVEQd3FAoIA,4,2014-08-15,2014,8,15,5
4-B5ou1FbGVjVEQd3FAoIA,5,2014-09-26,2014,9,26,5
4-B5ou1FbGVjVEQd3FAoIA,2,2014-10-08,2014,10,8,3
4-B5ou1FbGVjVEQd3FAoIA,5,2014-10-16,2014,10,16,4
4-B5ou1FbGVjVEQd3FAoIA,5,2014-12-14,2014,12,14,0
4-B5ou1FbGVjVEQd3FAoIA,4,2014-12-22,2014,12,22,1
4-B5ou1FbGVjVEQd3FAoIA,1,2015-02-22,2015,2,22,0
4-B5ou1FbGVjVEQd3FAoIA,5,2015-03-25,2015,3,25,3
4-B5ou1FbGVjVEQd3FAoIA,5,2015-05-28,2015,5,28,4
4-B5ou1FbGVjVEQd3FAoIA,4,2015-07-12,2015,7,12,0
4-B5ou1FbGVjVEQd3FAoIA,3,2015-07-19,2015,7,19,0
4-B5ou1FbGVjVEQd3FAoIA,4,2015-07-20,2015,7,20,1
4-B5ou1FbGVjVEQd3FAoIA,5,2015-08-04,2015,8,4,2
4-B5ou1FbGVjVEQd3FAoIA,4,2015-08-14,2015,8,14,5
Ak6ThDexfSFwoajgOpio8g,4,2008-07-08,2008,7,8,2
Ak6ThDexfSFwoajgOpio8g,3,2008-10-21,2008,10,21,2
Ak6ThDexfSFwoajgOpio8g,4,2008-10-21,2008,10,21,2
Ak6ThDexfSFwoajgOpio8g,4,2008-10-21,2008,10,21,2
Ak6ThDexfSFwoajgOpio8g,3,2008-11-04,2008,11,4,2
Ak6ThDexfSFwoajgOpio8g,4,2008-12-07,2008,12,7,0
Ak6ThDexfSFwoajgOpio8g,4,2010-02-21,2010,2,21,0
Ak6ThDexfSFwoajgOpio8g,5,2010-05-03,2010,5,3,1
eEMw81tZOYgW2xRX7o7W4g,4,2008-05-25,2008,5,25,0
eEMw81tZOYgW2xRX7o7W4g,4,2008-08-08,2008,8,8,5
eEMw81tZOYgW2xRX7o7W4g,3,2008-09-02,2008,9,2,2
eEMw81tZOYgW2xRX7o7W4g,2,2009-07-29,2009,7,29,3
eEMw81tZOYgW2xRX7o7W4g,5,2011-01-05,2011,1,5,3
eEMw81tZOYgW2xRX7o7W4g,3,2011-01-31,2011,1,31,1
WN-cvQpxRoqkcAg50fJaPw,3,2008-03-05,2008,3,5,3
WN-cvQpxRoqkcAg50fJaPw,1,2015-08-26,2015,8,26,3
PowgfhnMrRKscqecHZdLzQ,5,2007-08-06,2007,8,6,1
PowgfhnMrRKscqecHZdLzQ,4,2008-03-04,2008,3,4,2
PowgfhnMrRKscqecHZdLzQ,5,2008-04-01,2008,4,1,2
PowgfhnMrRKscqecHZdLzQ,3,2008-09-30,2008,9,30,2
PowgfhnMrRKscqecHZdLzQ,3,2008-10-16,2008,10,16,4
PowgfhnMrRKscqecHZdLzQ,5,2008-10-17,2008,10,17,5
PowgfhnMrRKscqecHZdLzQ,1,2009-04-07,2009,4,7,2
PowgfhnMrRKscqecHZdLzQ,4,2009-08-26,2009,8,26,3
PowgfhnMrRKscqecHZdLzQ,3,2009-10-24,2009,10,24,6
376PDtBpGi74Os08TvCkhg,4,2008-05-02,2008,5,2,5
376PDtBpGi74Os08TvCkhg,4,2008-08-08,2008,8,8,5
376PDtBpGi74Os08TvCkhg,4,2009-10-20,2009,10,20,2
376PDtBpGi74Os08TvCkhg,4,2009-12-10,2009,12,10,4
376PDtBpGi74Os08TvCkhg,2,2010-01-20,2010,1,20,3
376PDtBpGi74Os08TvCkhg,4,2010-02-27,2010,2,27,6
376PDtBpGi74Os08TvCkhg,3,2010-06-23,2010,6,23,3
376PDtBpGi74Os08TvCkhg,5,2010-07-15,2010,7,15,4
376PDtBpGi74Os08TvCkhg,4,2010-08-16,2010,8,16,1
376PDtBpGi74Os08TvCkhg,2,2010-10-26,2010,10,26,2
376PDtBpGi74Os08TvCkhg,2,2010-12-16,2010,12,16,4
376PDtBpGi74Os08TvCkhg,3,2011-01-18,2011,1,18,2
376PDtBpGi74Os08TvCkhg,4,2011-03-05,2011,3,5,6
376PDtBpGi74Os08TvCkhg,1,2011-03-27,2011,3,27,0
376PDtBpGi74Os08TvCkhg,4,2011-04-21,2011,4,21,4
376PDtBpGi74Os08TvCkhg,3,2011-07-28,2011,7,28,4
376PDtBpGi74Os08TvCkhg,3,2011-08-30,2011,8,30,2
376PDtBpGi74Os08TvCkhg,3,2011-10-24,2011,10,24,1
376PDtBpGi74Os08TvCkhg,3,2011-12-13,2011,12,13,2
376PDtBpGi74Os08TvCkhg,3,2012-03-12,2012,3,12,1
376PDtBpGi74Os08TvCkhg,3,2012-05-13,2012,5,13,0
376PDtBpGi74Os08TvCkhg,3,2012-05-14,2012,5,14,1
376PDtBpGi74Os08TvCkhg,4,2012-06-30,2012,6,30,6
376PDtBpGi74Os08TvCkhg,2,2012-07-16,2012,7,16,1
376PDtBpGi74Os08TvCkhg,3,2012-10-17,2012,10,17,3
376PDtBpGi74Os08TvCkhg,5,2013-02-14,2013,2,14,4
376PDtBpGi74Os08TvCkhg,5,2013-04-17,2013,4,17,3
376PDtBpGi74Os08TvCkhg,5,2013-07-19,2013,7,19,5
376PDtBpGi74Os08TvCkhg,2,2013-08-07,2013,8,7,3
376PDtBpGi74Os08TvCkhg,3,2013-08-29,2013,8,29,4
376PDtBpGi74Os08TvCkhg,3,2013-09-05,2013,9,5,4
376PDtBpGi74Os08TvCkhg,1,2013-10-02,2013,10,2,3
376PDtBpGi74Os08TvCkhg,4,2014-03-06,2014,3,6,4
376PDtBpGi74Os08TvCkhg,4,2014-06-29,2014,6,29,0
376PDtBpGi74Os08TvCkhg,2,2014-07-24,2014,7,24,4
376PDtBpGi74Os08TvCkhg,2,2014-09-12,2014,9,12,5
376PDtBpGi74Os08TvCkhg,4,2014-09-28,2014,9,28,0
376PDtBpGi74Os08TvCkhg,2,2014-10-26,2014,10,26,0
376PDtBpGi74Os08TvCkhg,2,2015-01-11,2015,1,11,0
376PDtBpGi74Os08TvCkhg,5,2015-02-06,2015,2,6,5
376PDtBpGi74Os08TvCkhg,5,2015-02-19,2015,2,19,4
376PDtBpGi74Os08TvCkhg,4,2015-04-18,2015,4,18,6
376PDtBpGi74Os08TvCkhg,3,2015-04-24,2015,4,24,5
376PDtBpGi74Os08TvCkhg,5,2015-05-21,2015,5,21,4
376PDtBpGi74Os08TvCkhg,3,2015-07-10,2015,7,10,5
376PDtBpGi74Os08TvCkhg,3,2015-09-27,2015,9,27,0
376PDtBpGi74Os08TvCkhg,5,2015-09-29,2015,9,29,2
376PDtBpGi74Os08TvCkhg,5,2015-09-30,2015,9,30,3
376PDtBpGi74Os08TvCkhg,1,2015-11-08,2015,11,8,0
G5dIek0rXPTHlqlJpCNmpw,3,2007-07-05,2007,7,5,4
G5dIek0rXPTHlqlJpCNmpw,2,2007-07-27,2007,7,27,5
G5dIek0rXPTHlqlJpCNmpw,1,2008-10-07,2008,10,7,2
G5dIek0rXPTHlqlJpCNmpw,4,2009-04-22,2009,4,22,3
G5dIek0rXPTHlqlJpCNmpw,1,2010-04-09,2010,4,9,5
G5dIek0rXPTHlqlJpCNmpw,4,2010-08-07,2010,8,7,6
G5dIek0rXPTHlqlJpCNmpw,3,2011-02-09,2011,2,9,3
G5dIek0rXPTHlqlJpCNmpw,3,2011-04-16,2011,4,16,6
G5dIek0rXPTHlqlJpCNmpw,1,2011-12-09,2011,12,9,5
G5dIek0rXPTHlqlJpCNmpw,3,2011-12-10,2011,12,10,6
G5dIek0rXPTHlqlJpCNmpw,5,2011-12-17,2011,12,17,6
G5dIek0rXPTHlqlJpCNmpw,4,2012-04-02,2012,4,2,1
G5dIek0rXPTHlqlJpCNmpw,2,2012-04-19,2012,4,19,4
G5dIek0rXPTHlqlJpCNmpw,4,2012-12-18,2012,12,18,2
G5dIek0rXPTHlqlJpCNmpw,2,2013-03-26,2013,3,26,2
G5dIek0rXPTHlqlJpCNmpw,1,2013-04-02,2013,4,2,2
G5dIek0rXPTHlqlJpCNmpw,3,2013-05-03,2013,5,3,5
G5dIek0rXPTHlqlJpCNmpw,1,2015-05-29,2015,5,29,5
biNr0NdUU_dPXgWEhGJNZg,2,2013-08-02,2013,8,2,5
biNr0NdUU_dPXgWEhGJNZg,1,2015-04-08,2015,4,8,3
biNr0NdUU_dPXgWEhGJNZg,1,2015-05-14,2015,5,14,4
v96eOvQGYHukDu_UWqNl4A,4,2011-04-04,2011,4,4,1
v96eOvQGYHukDu_UWqNl4A,4,2012-09-04,2012,9,4,2
v96eOvQGYHukDu_UWqNl4A,3,2013-03-19,2013,3,19,2
v96eOvQGYHukDu_UWqNl4A,4,2013-05-26,2013,5,26,0
v96eOvQGYHukDu_UWqNl4A,5,2013-08-31,2013,8,31,6
v96eOvQGYHukDu_UWqNl4A,4,2013-10-21,2013,10,21,1
v96eOvQGYHukDu_UWqNl4A,5,2014-01-16,2014,1,16,4
v96eOvQGYHukDu_UWqNl4A,5,2014-07-12,2014,7,12,6
v96eOvQGYHukDu_UWqNl4A,1,2014-08-12,2014,8,12,2
v96eOvQGYHukDu_UWqNl4A,5,2014-10-09,2014,10,9,4
v96eOvQGYHukDu_UWqNl4A,4,2015-07-10,2015,7,10,5
v96eOvQGYHukDu_UWqNl4A,5,2015-07-12,2015,7,12,0
v96eOvQGYHukDu_UWqNl4A,4,2015-08-02,2015,8,2,0
-dOhouYkZyKQnV45tJ7tKQ,3,2008-09-11,2008,9,11,4
-dOhouYkZyKQnV45tJ7tKQ,3,2008-12-04,2008,12,4,4
-dOhouYkZyKQnV45tJ7tKQ,3,2010-04-12,2010,4,12,1
ePogmFFQkAy68Ne0VVUGBg,3,2010-07-28,2010,7,28,3
ePogmFFQkAy68Ne0VVUGBg,3,2012-06-24,2012,6,24,0
ePogmFFQkAy68Ne0VVUGBg,2,2014-11-08,2014,11,8,6
ePogmFFQkAy68Ne0VVUGBg,2,2015-02-08,2015,2,8,0
ePogmFFQkAy68Ne0VVUGBg,1,2015-07-15,2015,7,15,3
b856Q36EWKbwbm_XdJER8Q,3,2008-08-08,2008,8,8,5
b856Q36EWKbwbm_XdJER8Q,4,2008-12-11,2008,12,11,4
b856Q36EWKbwbm_XdJER8Q,3,2008-12-30,2008,12,30,2
b856Q36EWKbwbm_XdJER8Q,1,2009-01-23,2009,1,23,5
b856Q36EWKbwbm_XdJER8Q,3,2009-06-01,2009,6,1,1
b856Q36EWKbwbm_XdJER8Q,1,2010-07-01,2010,7,1,4
b856Q36EWKbwbm_XdJER8Q,2,2011-11-26,2011,11,26,6
b856Q36EWKbwbm_XdJER8Q,4,2011-12-20,2011,12,20,2
b856Q36EWKbwbm_XdJER8Q,1,2012-01-22,2012,1,22,0
b856Q36EWKbwbm_XdJER8Q,3,2012-06-23,2012,6,23,6
b856Q36EWKbwbm_XdJER8Q,3,2012-07-02,2012,7,2,1
b856Q36EWKbwbm_XdJER8Q,2,2012-07-15,2012,7,15,0
b856Q36EWKbwbm_XdJER8Q,3,2012-09-06,2012,9,6,4
b856Q36EWKbwbm_XdJER8Q,3,2012-11-13,2012,11,13,2
b856Q36EWKbwbm_XdJER8Q,2,2013-11-10,2013,11,10,0
b856Q36EWKbwbm_XdJER8Q,4,2014-09-15,2014,9,15,1
b856Q36EWKbwbm_XdJER8Q,5,2015-01-15,2015,1,15,4
b856Q36EWKbwbm_XdJER8Q,4,2015-03-15,2015,3,15,0
b856Q36EWKbwbm_XdJER8Q,4,2015-05-03,2015,5,3,0
b856Q36EWKbwbm_XdJER8Q,3,2015-07-06,2015,7,6,1
b856Q36EWKbwbm_XdJER8Q,2,2015-08-17,2015,8,17,1
b856Q36EWKbwbm_XdJER8Q,4,2015-09-12,2015,9,12,6
b856Q36EWKbwbm_XdJER8Q,1,2015-11-07,2015,11,7,6
b856Q36EWKbwbm_XdJER8Q,4,2015-11-08,2015,11,8,0
wpFOZbONc7qUYz6YmBfKuQ,2,2008-09-22,2008,9,22,1
wpFOZbONc7qUYz6YmBfKuQ,3,2008-10-27,2008,10,27,1
wpFOZbONc7qUYz6YmBfKuQ,3,2009-03-16,2009,3,16,1
wpFOZbONc7qUYz6YmBfKuQ,3,2010-01-28,2010,1,28,4
wpFOZbONc7qUYz6YmBfKuQ,4,2010-08-22,2010,8,22,0
wpFOZbONc7qUYz6YmBfKuQ,3,2010-10-01,2010,10,1,5
wpFOZbONc7qUYz6YmBfKuQ,2,2010-12-12,2010,12,12,0
wpFOZbONc7qUYz6YmBfKuQ,4,2011-03-22,2011,3,22,2
wpFOZbONc7qUYz6YmBfKuQ,4,2011-05-07,2011,5,7,6
wpFOZbONc7qUYz6YmBfKuQ,4,2011-05-09,2011,5,9,1
wpFOZbONc7qUYz6YmBfKuQ,3,2011-06-08,2011,6,8,3
wpFOZbONc7qUYz6YmBfKuQ,5,2011-08-13,2011,8,13,6
wpFOZbONc7qUYz6YmBfKuQ,4,2011-08-21,2011,8,21,0
wpFOZbONc7qUYz6YmBfKuQ,4,2011-09-28,2011,9,28,3
wpFOZbONc7qUYz6YmBfKuQ,2,2012-02-21,2012,2,21,2
wpFOZbONc7qUYz6YmBfKuQ,3,2012-05-19,2012,5,19,6
wpFOZbONc7qUYz6YmBfKuQ,2,2012-06-19,2012,6,19,2
wpFOZbONc7qUYz6YmBfKuQ,4,2013-01-16,2013,1,16,3
wpFOZbONc7qUYz6YmBfKuQ,2,2013-02-03,2013,2,3,0
wpFOZbONc7qUYz6YmBfKuQ,5,2013-02-12,2013,2,12,2
wpFOZbONc7qUYz6YmBfKuQ,2,2013-05-14,2013,5,14,2
wpFOZbONc7qUYz6YmBfKuQ,5,2013-05-20,2013,5,20,1
wpFOZbONc7qUYz6YmBfKuQ,5,2013-05-26,2013,5,26,0
wpFOZbONc7qUYz6YmBfKuQ,4,2013-05-29,2013,5,29,3
wpFOZbONc7qUYz6YmBfKuQ,3,2013-07-13,2013,7,13,6
wpFOZbONc7qUYz6YmBfKuQ,2,2013-10-28,2013,10,28,1
wpFOZbONc7qUYz6YmBfKuQ,5,2013-12-14,2013,12,14,6
wpFOZbONc7qUYz6YmBfKuQ,4,2013-12-29,2013,12,29,0
wpFOZbONc7qUYz6YmBfKuQ,4,2014-01-11,2014,1,11,6
wpFOZbONc7qUYz6YmBfKuQ,3,2014-04-09,2014,4,9,3
wpFOZbONc7qUYz6YmBfKuQ,3,2014-05-28,2014,5,28,3
wpFOZbONc7qUYz6YmBfKuQ,5,2014-06-07,2014,6,7,6
wpFOZbONc7qUYz6YmBfKuQ,4,2014-06-26,2014,6,26,4
wpFOZbONc7qUYz6YmBfKuQ,4,2014-08-05,2014,8,5,2
wpFOZbONc7qUYz6YmBfKuQ,3,2014-09-03,2014,9,3,3
wpFOZbONc7qUYz6YmBfKuQ,4,2014-10-05,2014,10,5,0
wpFOZbONc7qUYz6YmBfKuQ,4,2014-10-27,2014,10,27,1
wpFOZbONc7qUYz6YmBfKuQ,4,2014-11-02,2014,11,2,0
wpFOZbONc7qUYz6YmBfKuQ,4,2014-11-06,2014,11,6,4
wpFOZbONc7qUYz6YmBfKuQ,3,2014-12-02,2014,12,2,2
wpFOZbONc7qUYz6YmBfKuQ,1,2014-12-16,2014,12,16,2
wpFOZbONc7qUYz6YmBfKuQ,4,2015-01-17,2015,1,17,6
wpFOZbONc7qUYz6YmBfKuQ,3,2015-01-29,2015,1,29,4
wpFOZbONc7qUYz6YmBfKuQ,3,2015-02-17,2015,2,17,2
wpFOZbONc7qUYz6YmBfKuQ,3,2015-02-22,2015,2,22,0
wpFOZbONc7qUYz6YmBfKuQ,4,2015-05-31,2015,5,31,0
wpFOZbONc7qUYz6YmBfKuQ,3,2015-06-25,2015,6,25,4
wpFOZbONc7qUYz6YmBfKuQ,5,2015-07-17,2015,7,17,5
wpFOZbONc7qUYz6YmBfKuQ,2,2015-08-06,2015,8,6,4
wpFOZbONc7qUYz6YmBfKuQ,1,2015-10-08,2015,10,8,4
wpFOZbONc7qUYz6YmBfKuQ,1,2015-10-19,2015,10,19,1
eaqJQP6bp7rQJQt5KqfvxQ,5,2006-06-10,2006,6,10,6
eaqJQP6bp7rQJQt5KqfvxQ,2,2007-04-18,2007,4,18,3
eaqJQP6bp7rQJQt5KqfvxQ,4,2007-07-25,2007,7,25,3
eaqJQP6bp7rQJQt5KqfvxQ,4,2007-12-27,2007,12,27,4
eaqJQP6bp7rQJQt5KqfvxQ,4,2008-04-07,2008,4,7,1
eaqJQP6bp7rQJQt5KqfvxQ,5,2008-09-26,2008,9,26,5
eaqJQP6bp7rQJQt5KqfvxQ,2,2008-10-11,2008,10,11,6
eaqJQP6bp7rQJQt5KqfvxQ,3,2008-10-16,2008,10,16,4
eaqJQP6bp7rQJQt5KqfvxQ,3,2008-11-13,2008,11,13,4
eaqJQP6bp7rQJQt5KqfvxQ,4,2009-02-24,2009,2,24,2
eaqJQP6bp7rQJQt5KqfvxQ,4,2009-04-13,2009,4,13,1
eaqJQP6bp7rQJQt5KqfvxQ,3,2009-04-17,2009,4,17,5
eaqJQP6bp7rQJQt5KqfvxQ,5,2009-07-22,2009,7,22,3
eaqJQP6bp7rQJQt5KqfvxQ,4,2009-09-28,2009,9,28,1
eaqJQP6bp7rQJQt5KqfvxQ,2,2010-02-02,2010,2,2,2
eaqJQP6bp7rQJQt5KqfvxQ,4,2010-02-04,2010,2,4,4
eaqJQP6bp7rQJQt5KqfvxQ,4,2010-02-06,2010,2,6,6
eaqJQP6bp7rQJQt5KqfvxQ,3,2010-02-07,2010,2,7,0
eaqJQP6bp7rQJQt5KqfvxQ,4,2010-02-14,2010,2,14,0
eaqJQP6bp7rQJQt5KqfvxQ,3,2010-02-22,2010,2,22,1
eaqJQP6bp7rQJQt5KqfvxQ,2,2010-02-26,2010,2,26,5
eaqJQP6bp7rQJQt5KqfvxQ,2,2010-03-12,2010,3,12,5
eaqJQP6bp7rQJQt5KqfvxQ,4,2010-03-18,2010,3,18,4
eaqJQP6bp7rQJQt5KqfvxQ,1,2010-06-22,2010,6,22,2
eaqJQP6bp7rQJQt5KqfvxQ,2,2010-07-21,2010,7,21,3
eaqJQP6bp7rQJQt5KqfvxQ,4,2010-07-24,2010,7,24,6
eaqJQP6bp7rQJQt5KqfvxQ,4,2010-09-12,2010,9,12,0
eaqJQP6bp7rQJQt5KqfvxQ,4,2010-09-26,2010,9,26,0
eaqJQP6bp7rQJQt5KqfvxQ,2,2010-09-26,2010,9,26,0
eaqJQP6bp7rQJQt5KqfvxQ,1,2010-10-28,2010,10,28,4
eaqJQP6bp7rQJQt5KqfvxQ,4,2010-12-31,2010,12,31,5
eaqJQP6bp7rQJQt5KqfvxQ,5,2011-01-07,2011,1,7,5
eaqJQP6bp7rQJQt5KqfvxQ,4,2011-01-23,2011,1,23,0
eaqJQP6bp7rQJQt5KqfvxQ,4,2011-01-28,2011,1,28,5
eaqJQP6bp7rQJQt5KqfvxQ,4,2011-01-29,2011,1,29,6
eaqJQP6bp7rQJQt5KqfvxQ,3,2011-01-30,2011,1,30,0
eaqJQP6bp7rQJQt5KqfvxQ,4,2011-02-02,2011,2,2,3
eaqJQP6bp7rQJQt5KqfvxQ,1,2011-02-25,2011,2,25,5
eaqJQP6bp7rQJQt5KqfvxQ,5,2011-03-18,2011,3,18,5
eaqJQP6bp7rQJQt5KqfvxQ,4,2011-04-04,2011,4,4,1
eaqJQP6bp7rQJQt5KqfvxQ,4,2011-05-08,2011,5,8,0
eaqJQP6bp7rQJQt5KqfvxQ,5,2011-05-31,2011,5,31,2
eaqJQP6bp7rQJQt5KqfvxQ,4,2011-06-08,2011,6,8,3
eaqJQP6bp7rQJQt5KqfvxQ,5,2011-06-20,2011,6,20,1
eaqJQP6bp7rQJQt5KqfvxQ,5,2011-07-06,2011,7,6,3
eaqJQP6bp7rQJQt5KqfvxQ,1,2011-07-26,2011,7,26,2
eaqJQP6bp7rQJQt5KqfvxQ,4,2011-08-14,2011,8,14,0
eaqJQP6bp7rQJQt5KqfvxQ,5,2011-08-21,2011,8,21,0
eaqJQP6bp7rQJQt5KqfvxQ,3,2011-10-20,2011,10,20,4
eaqJQP6bp7rQJQt5KqfvxQ,4,2011-10-20,2011,10,20,4
eaqJQP6bp7rQJQt5KqfvxQ,5,2011-10-23,2011,10,23,0
eaqJQP6bp7rQJQt5KqfvxQ,4,2011-11-05,2011,11,5,6
eaqJQP6bp7rQJQt5KqfvxQ,4,2011-11-13,2011,11,13,0
eaqJQP6bp7rQJQt5KqfvxQ,4,2011-11-23,2011,11,23,3
eaqJQP6bp7rQJQt5KqfvxQ,4,2011-11-23,2011,11,23,3
eaqJQP6bp7rQJQt5KqfvxQ,5,2011-11-28,2011,11,28,1
eaqJQP6bp7rQJQt5KqfvxQ,5,2011-12-14,2011,12,14,3
eaqJQP6bp7rQJQt5KqfvxQ,4,2011-12-31,2011,12,31,6
eaqJQP6bp7rQJQt5KqfvxQ,4,2012-01-02,2012,1,2,1
eaqJQP6bp7rQJQt5KqfvxQ,4,2012-01-04,2012,1,4,3
eaqJQP6bp7rQJQt5KqfvxQ,4,2012-01-30,2012,1,30,1
eaqJQP6bp7rQJQt5KqfvxQ,4,2012-02-22,2012,2,22,3
eaqJQP6bp7rQJQt5KqfvxQ,4,2012-02-26,2012,2,26,0
eaqJQP6bp7rQJQt5KqfvxQ,4,2012-03-02,2012,3,2,5
eaqJQP6bp7rQJQt5KqfvxQ,3,2012-04-22,2012,4,22,0
eaqJQP6bp7rQJQt5KqfvxQ,3,2012-05-18,2012,5,18,5
eaqJQP6bp7rQJQt5KqfvxQ,5,2012-07-06,2012,7,6,5
eaqJQP6bp7rQJQt5KqfvxQ,5,2012-07-12,2012,7,12,4
eaqJQP6bp7rQJQt5KqfvxQ,4,2012-07-23,2012,7,23,1
eaqJQP6bp7rQJQt5KqfvxQ,1,2012-08-12,2012,8,12,0
eaqJQP6bp7rQJQt5KqfvxQ,5,2012-09-07,2012,9,7,5
eaqJQP6bp7rQJQt5KqfvxQ,5,2012-11-08,2012,11,8,4
eaqJQP6bp7rQJQt5KqfvxQ,4,2012-12-09,2012,12,9,0
eaqJQP6bp7rQJQt5KqfvxQ,4,2012-12-18,2012,12,18,2
eaqJQP6bp7rQJQt5KqfvxQ,3,2013-01-15,2013,1,15,2
eaqJQP6bp7rQJQt5KqfvxQ,3,2013-01-24,2013,1,24,4
eaqJQP6bp7rQJQt5KqfvxQ,5,2013-02-04,2013,2,4,1
eaqJQP6bp7rQJQt5KqfvxQ,4,2013-02-25,2013,2,25,1
