sunday,monday,tuesday,wednesday,thursday,friday,saturday,business_id
11,11,12,8,18,14,10,pcIPHOoQZuQFfarij73Qcw
16,17,10,12,15,20,9,Ivy3UkWcCBgdJ8C5om_CVg
2,0,1,1,0,0,1,L_Gfp6E0yfn8QdDaIno_ZQ
7,2,3,6,3,0,3,aBQbdQz_xQaw0-hNDk5TKg
3,5,3,4,9,5,8,TwLwfoq4zYGNKSiDHflh7w
56,42,48,60,73,64,52,LcVBQ-7aF87OR-vlKX5m-Q
4,2,4,4,3,4,1,H2dKOR0fzYiv7ebVk3ELzw
5,7,8,8,6,5,4,vhjdXf1dpYpV_unDVMFuEg
15,15,7,9,18,13,5,MDtMPwFswJ2FsNvrF34GDA
2,2,0,0,0,3,0,SSaoS_UgB7VgA9OavxZIbA
6,12,15,9,8,14,6,zlqTqki1aZUAuVnDsFsvYg
8,7,5,2,12,9,19,u8eDm6srUIpPuTS7Qt6xHw
3,2,3,3,3,3,0,CPTiooPIwzbM-WJc1Rsytg
11,11,17,13,13,15,22,vTjwSPEpaPdqUtjPk7lRyA
28,25,21,24,30,28,28,cD2VsBOKxygjV7BKbU8SRA
5,1,18,17,11,39,13,X9baMub9rNHwriGoORFtRg
3,1,3,3,2,2,5,S4a607Bq69h7b9fNmjB-nw
3,3,1,1,9,0,6,G9u_zp_sF3wumgk1gaILKw
1,1,6,0,4,3,2,FR1czAzA6B0FW0hEWch5qQ
11,10,9,12,8,26,27,qKZzLdcMouXji7YASALbBw
41,45,57,31,61,49,0,7P9k2NQPeIyF1TkH5cKQVg
6,6,3,3,7,1,2,aXgzCfEzgi9T998rQyZFvA
0,0,2,2,0,0,1,9BBBImQk_ewWOpxqXqY0EQ
2,9,7,4,5,2,8,vkOmXXrO-ALfz76TF6s_Gg
16,11,16,23,20,1,0,hhC02OKU6BWRvrNJQiEIUw
11,12,7,6,5,7,4,1S7fbKoZ1hiLQaNqA-joWQ
8,7,10,12,6,16,10,CApvjaNmMJUnfzz5hVpjrA
58,56,65,56,60,74,76,7A6RHKyblsmvHf2F377WMQ
17,13,3,6,5,4,6,ff00hYO8rPFDOF8YKhLTdw
18,15,13,20,24,16,14,T2NesLFF9Xhlho3iw8i53g
10,17,22,24,12,18,18,EW9LIn-95GfUi1A7oGzCqA
6,5,5,2,5,8,6,e-eqwMPMDXPYSdwkQbYhSw
43,25,20,34,80,32,38,sC58XGwsZowovN1CnKktOg
4,3,3,1,1,0,0,I5vURIFijxnW2sdaDl7bpw
51,42,44,47,49,37,49,qp6lyLN1TuRu3vkwbdRjlA
40,41,24,30,38,45,37,a9Z5KKEDaC4Y4MHiRZhzzA
26,37,29,31,46,46,153,CA85li9fWPikvXM-wT4vwA
20,24,27,31,20,19,28,QTJdaJ9IWf0fC0bK2Bdw7Q
110,78,88,68,84,226,286,qdAxH_RrFaYqLD-g30N2fA
3,4,4,2,6,6,1,co21KMC055CxSMzdMeD0XQ
0,4,0,0,1,2,2,iFc5PtaEHokNu1GVfnAUTA
6,3,5,3,4,7,7,9WlnoukRsZyFwOAd6Ycbmg
121,99,145,95,117,108,112,ky6c1bhp1695tWLfnyKOyQ
2,6,5,7,5,6,4,v9JixZ_wMP6-ftb4EYTqIg
32,34,24,27,36,52,41,NNSDXtjgNUNAgQH99R0yWw
25,20,19,28,23,14,16,957AgCsV5hhFLDJ5aw546w
44,55,54,52,61,41,52,bXfMEP__URx7f-s1GT8Teg
1,2,6,3,4,4,2,zizuoDgDkNCtBzCj8T-Jbg
0,1,0,2,1,0,0,96rDpZ2OBW293QNWPIPV7g
48,34,40,33,41,54,25,OWQJrnXbWkLTI1-qRkkUpQ
20,8,18,11,13,11,8,ZZtEx_UutNxz9B5knTL4tQ
2,4,6,7,9,3,3,Rk-axrNaCJ2D2iNW--PkQg
8,7,6,11,14,13,15,stZBSJLsrwrikYUkZ4aAAA
8,12,11,10,15,6,6,g2ZRZXEKxj0SL86etbydcg
22,19,19,24,17,13,0,BSlmhfVEsy16C_ZUpcyB8w
8,13,15,12,15,20,15,VRtVE5VHgVUISPxV3jY_CQ
15,17,12,11,17,16,12,w9KBaltlg7B_tca-nNfj_A
22,22,26,14,25,22,10,rlrc_AQC4Wn-_GKuzmrfGQ
14,13,17,12,47,34,26,cEd4dJWJnfXFFEvDnDspyg
6,1,4,2,3,2,3,YsC2aa72THrnrebLNVG89A
2,1,0,2,0,1,2,l4qRTpz9g_y0-VKzoXv-XQ
4,1,1,2,4,4,6,1Fudh7tTDIUBDiYcwhLtVw
25,27,34,37,36,35,52,4PrxqzfatLLxn9ZCTW9lKw
13,17,16,21,18,16,8,ULVe1zN3HpNeVeTvRaNXoA
26,31,19,25,25,18,18,RnuCCKK-5Ezfz0xv0F2kag
4,9,8,2,4,4,3,aF6QsiiI3DZ2QL_6Oo5SSA
8,10,9,19,10,13,15,xuTYn7l2fhRUANnJNUQG8Q
32,15,20,26,28,39,28,xSAG_asR5if0p1Dfk0ISsg
14,5,1,9,19,14,11,thlVek1kUo3fyxUEap65zw
25,15,11,15,10,26,21,wcrmyGHXNWFXU0DiLq_Miw
4,8,4,11,9,4,7,L0uKIbds8dUVCuXIWE1q5g
32,31,26,33,58,58,66,1o2Lx_YMC2xpuBG2q00LAQ
2,4,0,2,6,3,2,OK62swud0UWKwF3ivxHZNA
2,3,4,1,0,3,5,4MWD2Ka5riz9nu80NOqUkQ
15,23,17,18,44,23,14,56Ulj9IFRp5Pz8ufJSHXBg
10,9,9,12,23,20,7,94twCOpyD7FI3i95oiXnmQ
2,4,1,0,5,5,2,qtUpdBKkMxeqcK_g5TiZKQ
58,72,75,74,94,92,68,3MIy-ca6QVtKWXNzerQxWw
34,84,51,48,62,46,67,s3u1ET2VN9NkY0qsn9gSwQ
17,6,15,6,13,12,11,f2IKG29s2pEY1wUAIjFIlA
30,15,22,29,34,38,38,jsO9c15l1KJ5ncBid3pnmA
6,8,8,6,8,8,5,MIYdMxSFC53wnQYm9iYteA
19,15,30,21,24,54,30,vOfvVZQZ1N_iaq4yPois4Q
19,21,45,23,22,23,16,8YN0_08op4_chO3GTOUJLQ
15,4,5,10,12,17,16,3Wg1LVOommgixgqwk-gn8w
44,47,43,59,66,80,82,O6MyV5uqwZabD5dKbT294Q
33,32,35,15,23,20,22,nAfwI6ygLXLH_LGQH9GbmA
21,31,55,21,32,36,27,LlAFlTGHWVds8xQS-ly9Bg
23,23,16,22,32,26,37,VYCbveCk-j4UR_aSTuASJA
7,6,13,3,6,17,4,S9jqNbEHIsOf2JTJ-yIe0w
6,8,9,4,13,13,6,YzdGufP7VFwQneDKzb37hQ
28,18,26,14,31,23,26,1dk07edqr5_7goS6AnXAjw
94,77,111,97,120,124,114,tGx7BSyqWDeppMvt2aQw_A
34,33,30,32,25,69,90,ZBVXf0uC7k8iKDYCIMa2tQ
21,33,23,41,31,39,19,kfhlEFpZlKIfInAC5XDuxw
8,3,3,5,7,6,4,fgDJP-wW_Fr_tD2ywkHEJA
11,3,6,6,9,19,20,QnTdvqfbbX0d0LjV_y_6_w
12,3,10,9,7,15,5,HNmyXUXKSr3JI2yXuU7EMQ
0,0,0,2,1,0,2,meUD6lhnxm74elLHC-qLQg
270,300,326,357,421,402,371,bpGFetX8muk0GxAT3Oea3Q
1,1,3,2,1,0,1,KM3O4Fs29fCyI5sqo62PgQ
18,7,15,17,15,17,12,VHCYxuMllRr0U9lbnBMuyA
68,81,84,103,97,161,205,lqx--hrRwe0oK6WnFYNXlg
7,46,11,9,17,16,9,7hOWdXrR7ndiSaFH7Ofi1A
5,4,16,15,12,18,15,hHtnI48vIcL0ZJfc-_LYDA
14,19,11,14,6,14,12,a8n9OkEQGQvKHWPv93OC2Q
6,4,6,8,4,9,3,uwy_04v5iVHOWb8U845wug
7,10,9,13,6,10,8,_2HFbrYZFp2p59hptZeDbw
10,6,9,12,6,8,13,8FPi95ZuJHF30N-einyEmw
15,20,15,21,12,19,10,C_7XW_kw9JtFkE8dzI7BiQ
0,3,0,9,1,1,0,HIkqAzHTlc8uEI3VS8kWZw
3,5,10,12,11,7,20,3vmt2eIJK7BGFX81aFwTAw
9,8,184,27,10,17,5,joAECABk39jQRM59nQpxaQ
9,6,2,1,7,1,2,Su2-lf8TbowpHZcS3XIRfQ
19,25,12,13,26,36,21,W3z8TV-MZIYkWgfN6cyJPg
13,10,6,5,11,14,9,p9chyHwl6KJ5B6C935hRSw
11,8,9,8,16,18,7,ox2rL_UzIkvwMHIZC72DHw
1,3,3,2,2,4,2,Klkzp8MC1qSKZDkTLYkcQA
11,13,11,6,7,5,3,tCpPBS3txiz9dzm5trJusQ
12,7,0,12,8,7,8,Xh72J-rep2vkskAq1TCMeQ
1,5,3,7,16,5,0,-p8jZrL-EDEFQdb9Vk4QaQ
4,1,1,3,5,3,23,8JE5gTUsSXr-NkO4p9O8Pg
3,1,1,4,2,2,1,tZBLpE-qZejHRO9LmlCnHQ
0,7,12,9,10,22,1,P1BK2ke-N4XLsBSNWpSeLQ
1,3,4,1,4,5,5,2FurIZ1RmC9HndCQJAZJKA
1,0,3,3,3,3,0,iYiikUO_4211q0ezJ7jPVw
1,1,2,0,1,2,0,l6I8clI3lsVJYcRODjLjUg
141,109,115,117,206,309,10,lAher1puKzN9r3LALx-JqQ
47,40,33,55,55,84,56,3Nt3CA4IDxt0SeQO24gb-Q
207,298,197,315,390,480,335,aidjBZ-cLeRmrsAPM6ZkcA
5,0,0,1,10,2,1,oJttFnDIgo1C5blTl06BSg
5,11,9,13,25,27,17,3BBqVbU_Z-kCcUfV3xIUYQ
6,1,1,5,2,7,2,Y0uQx3LvIbsOFIZWxzafww
5,11,5,6,9,11,6,pPoBiFyTjwPSg3R2Q3AeVQ
4,5,4,6,7,5,8,gtlAwb0eZ4rPWjv_42OUCA
5,2,10,3,4,9,6,aBQZx0tUdFvsZ5kAMR-eWQ
22,28,11,23,19,31,38,ibUy5WjSFnrFyWZKgzk6xQ
7,3,4,8,11,14,7,k8kHdYFsUGFAFK5Pus9soQ
0,3,1,2,2,3,0,Z49-n8Ycb-rKc6SvOSy2Pg
1,3,5,10,4,4,2,cc2GmqotftMW6B4K1PhQ-w
6,2,2,5,2,3,3,nqUg5UdPVwNABqaM4iuXsw
3,3,1,3,5,5,3,7tF__YC7VkQs671ZtsYrgw
1,0,1,1,0,3,1,TUxCIJ6Jj2lEOqoVIoUH4g
6,2,2,0,5,4,8,IUNrEkrbBTd2xbEHC4mutQ
17,12,9,11,15,26,12,h0BHOYLztdLqWNI-h4hwOw
10,4,8,7,9,17,5,RR25EwdiL1TfH_bIaKvt7w
2,0,1,0,2,3,1,4AkbwXWUAXtgFpmQ29LaPw
5,4,1,2,5,4,2,rKD-phI46Uc-sQ14lv258w
0,1,0,2,1,1,2,fm2NFXf6LZRzECByWd2O4w
3,6,2,2,0,2,2,d2aQXdVOTwjVGZaXBXeIgg
2,0,1,4,3,3,2,R1_6Crx6keOZ23AWk1vOuw
21,44,26,13,27,30,25,LTHq7A5vVAwtqqu5i2ZLUQ
6,11,6,8,6,6,8,k2CdgSzyVR7b-L75tfXHUA
51,37,52,41,55,34,14,ivi5jHjmf2uV8faGJ9Rfig
2,0,2,3,6,3,1,yhrTMjhnrCsqDR_tJfyLCQ
5,5,2,8,4,7,1,-CIZh4JOZuOEbSzLVrAIGw
2,9,4,8,8,9,7,RR7nf12D8cOkNi6HQAQbBA
16,19,23,31,27,30,41,KLRHYLnVch4x2bJXK9hmAQ
12,24,17,18,17,18,12,BpEFRLfOIpwd06y-xEm88w
1,5,1,1,2,0,0,B3eO8HjT8APDNLW6PSx5lA
27,56,39,31,38,32,26,wv-U4BHulKC0OxjkP5zPqw
124,139,111,125,155,168,177,1MJ5xmHmeCiau07X2bQyUQ
62,58,47,61,57,43,20,T4AyBSffvi3prLrw0H2enA
102,112,100,95,125,94,87,_ZyJLAlkmqefU0WXQ2o6jQ
3,5,7,9,13,11,0,1xF_kl8AbM2LlNR5xM1nOQ
59,45,54,53,63,56,38,3DHwRjWomOtnxM1v6-bPEQ
298,236,225,284,466,522,491,KJnVuzpveyDrHARVNZaYVg
253,224,208,236,266,302,332,33aOj9haiHsULCUmFOZ7uQ
13,19,20,19,26,45,7,HQzgmvvGIuvFGtNDQI_Jpw
50,61,55,64,50,57,63,rExmZxKkcO0VfOVMo-w66g
28,24,21,22,32,31,39,5-rL_08xlI2i-xsswFyYqQ
3,6,8,3,13,6,4,1zgwmE26LtJH5C1mD6MQpw
6,2,5,6,5,8,14,R_os9qwoga12ksSzAwZdoA
47,46,61,46,81,84,70,O1NBNVfXWmk3CvszAhOEoQ
2,2,4,3,1,3,4,EA6zWRssCMuZb3LDaZob5w
23,22,13,20,9,7,5,VGfxLCiUYKjE-LreN6r50A
2,1,2,1,1,1,1,bWXWJcw22ri0bkZwmDEkWQ
19,17,29,25,12,9,11,1syMfUAu8so1wjntLW8Y8Q
0,2,1,4,5,6,1,QDLYkhj0yS47Qgziw1DDHA
11,14,13,14,20,34,39,kr9gePdA-ds4ltXLlH3M_A
3,1,2,2,1,1,2,l1i5qmWeSdV5oqvpz6B9cQ
79,80,89,76,101,122,117,ME0olHUKPsJ9spaLudZlYA
6,2,4,3,4,9,9,YTbSJITWKp_QgfY2vrXvSQ
11,29,13,7,14,9,11,AqE6eArwtYYO-iazkL37yQ
10,27,44,32,35,49,41,jOMTNCPSiUIdToLtc5y4Fw
3,1,5,1,3,1,3,y4oY9fiyTgkcewPGP3OGXQ
12,7,8,10,7,1,4,zcZP9NIFwo16JTN5estcsg
14,12,6,14,10,5,4,gwAIppG7JZRmqnV7ywmJxQ
21,25,27,24,25,29,16,rmna5Vh8PnfHsmwx1p4GYg
23,40,27,55,31,52,27,gj_8sI7cjD_1pH6gPBcNRg
12,9,15,10,17,8,6,zN33MhQmlCB3yhlunL4M9Q
25,13,23,13,23,22,18,3ZVFdP5Xp9JZAKQkT98kDQ
65,74,79,73,69,52,56,S4nbHSW29N0rcXkIlA-wbQ
15,23,26,27,38,29,17,8r82FjqRULCgz5Hcwow-9Q
8,9,19,13,13,5,0,ZqJQSSmHtoAx0O_SGz3piQ
19,22,12,10,21,22,18,QpcuYhWBYrXS4Qvljh5S4Q
87,62,56,47,63,69,62,G2AqHSVc8t6I21qiHeq7jA
2,0,1,2,0,0,1,_MuHx0aYUfLbNzkqJ2uBWg
30,44,33,31,46,52,62,7Mgly28cnzY-2py2ClEjiA
2,0,0,0,0,1,3,_6YOujC-ZWxrUJcFaDzKWg
33,17,26,24,31,36,75,tJhh6NDsNIwWMpxlP-0F7g
45,30,54,37,58,52,49,8871Si56d_dc0igE3TRpgA
6,2,6,7,8,6,3,jNME2a8MZ3A2Nn9oJokfqg
14,10,6,9,21,28,8,5geSNRVBlvhoJlRK1zAS0g
11,11,11,17,7,6,11,ZBC-1VWUU5WpKlPokxJZZg
5,7,11,4,10,10,6,gSTHZH478BJIKAx7IKD2sA
28,44,37,50,50,68,58,w6jhv_9mk6MyDV5cKKwm9w
92,79,76,77,93,187,213,Xnwjo2TUu4AyGdmsxeG7OQ
8,11,9,12,8,7,6,WospRNxNAnsHcC5o6xPI2A
32,35,42,32,27,34,13,uEZWVN-ehk_XyDh0Dujh0w
25,18,16,23,13,28,17,uybZVwl43IwaKAeRqkb3Zg
20,17,20,24,18,22,2,3YLo7L0_1_Hy9SIuDrDceg
17,21,30,40,37,36,34,4sTUCAAzenGzgG2w7ry1zQ
7,7,8,13,7,12,3,s84xnG8SvqI6EIjF3Za-UQ
86,102,90,100,102,77,64,ubwHoadNnVfMB9dFV2uyTQ
13,13,27,16,19,28,20,9zUwgCWOi3rDvyoeDdx5pg
10,2,8,7,10,12,10,urbAi2atIC9Z_dlHQNmlLg
24,20,27,11,33,44,43,X4G7Zr-7fOr1bBP4iiONuw
254,221,249,249,262,285,223,ZygV0bo1lfQ1ZRnVc0Uwlw
25,27,20,27,20,22,22,t02b8iqce8ZU4y6tpBQXSg
12,13,9,8,12,15,11,2gWBfd2t7ta7lBaNZPfX5Q
10,11,3,4,10,21,7,8kmIIK2YE6Rcg3HaDVha3w
2,1,4,2,2,2,0,EoYkDTleDDzBUQs1TuC2gQ
9,8,8,12,5,3,3,RKI9xvPSuI6mWXMjfdnjXw
2,4,6,0,4,2,1,TZ5AAHJ4JCCBje5pEE6rLA
4,3,5,2,4,9,4,nV79jhp3QzgSwV49bRTxiA
8,16,11,20,17,15,8,wAu9-jVLS-ygIPr4t8iCEA
0,2,1,0,1,1,0,jDdkqIvpHHxBvuXz48rgQw
21,44,46,47,49,42,33,JBtHmLIXJprdHV2xMa0KKQ
1,2,1,3,0,1,2,9EfIWp_Vd4u7WtNrQKRtxQ
8,6,5,8,8,6,5,I2rMZ5t1WliK5PaGxakBUA
19,21,28,23,31,44,38,htsJHl2YcqwPfIbQkXrXrg
34,43,32,38,39,56,45,tJvUgjY7dJhCunOC10tKpg
19,25,28,24,9,20,19,4EIROfnlec03m0pIcpDuPA
4,6,5,8,1,33,49,tpnEAM1bfOpz79Lvf6SmvA
1,2,0,1,2,0,0,mTVwpWwSPojpbShANWKfig
5,4,1,2,3,1,1,36IRBzrYrVnUI-aC8qytCQ
18,24,15,19,44,37,25,Oi8IOoJOEX9JZYK65fUrrA
1,2,0,2,1,5,4,RC0j-hO6kaYO067845BSzg
9,13,16,12,33,35,12,lVq2xqwCnccZ3oI5CdAD5Q
0,0,2,2,0,0,3,T4_LFnGNke1yk3k2MJjiqA
6,8,6,7,11,6,2,scB9lXvcnsunIvUQMsG2fQ
0,1,0,2,2,0,0,kE8_tdip6tvt2jXp-KdwBw
3,0,3,2,3,6,1,6fpd8iXiUypI7eVx-hJhMA
111,117,116,131,224,412,172,bwu0cUZfksuu-uzTPrrl2A
3,4,5,5,7,8,0,QHI_sBKISzQsDMp2cXBXjQ
3,1,2,1,0,2,0,7eL9P3f3P2AmVceWnSVfiw
0,2,2,1,4,2,0,W5pth8o1Ltf61zFrBR327w
9,8,14,9,20,21,10,OWiX_AZ7hTRwTpA8kQL6Jw
75,88,91,73,112,180,193,sF8rL9XOz4v48YdTucaBGQ
6,14,11,6,8,6,10,5K6TGz2q_3w2jGnuAjdi_Q
1,0,1,0,0,0,3,Qa2nW-WGvu6P7eccNSj2Nw
1,0,1,2,1,3,2,6FRqgRAiSwqWbbUCz5XIBw
14,16,29,34,25,32,22,xvGD0kqem6jJnbMs8_W4Uw
17,19,37,31,51,67,23,5IbZ0LjSydLAfB9NOyYOIQ
28,38,44,49,83,95,49,rellBaGc6G4mgcqSACGL5w
13,12,8,36,10,37,7,rRLLhMPgBXrtTDvOeWHZuQ
3,12,8,10,19,18,2,2pN9BQ0kPWjPZbTXc_NANg
5,6,17,25,25,33,8,4aFpqIBq-dFz7Fu1sIL6iA
5,1,3,4,12,18,5,CSsVUZNYrROBdn6YQoDgOQ
1,1,5,5,2,9,3,T4A-I02jrqPZtW2icgHJPg
0,0,0,0,0,5,0,5eCbn-WUr2YIQODHfVP7Sw
0,0,0,0,2,3,0,s49iLAI_RF_Aq8ok6Px3xQ
2,5,8,2,7,4,1,Bkvi-6YPbeaEYS6sNSZZ0w
11,15,10,20,20,24,23,HlZkklWH0SygopMt_48IIQ
11,12,18,11,25,23,2,ufIN_oA285Zivd-4szJKxQ
19,18,13,20,33,55,16,uuz1Um4FzxNxqBMgffSPJw
9,3,7,3,13,16,5,qM1kLyu2xAiFZdgnbTyHjA
14,17,11,15,19,23,21,cMye2oCRy1qAvwMK-7i6JA
10,10,4,12,67,30,12,sXPWMe-tQVP-XEEXtm9C5w
0,0,3,2,2,5,11,Rno_Ql5EgidmyZGfTxNcTQ
0,0,0,0,2,2,0,IAZvt5mkzX_W-VUPzSvfuA
4,1,9,2,13,1,3,BrPTaXUVu-VH-PDFFTrmCQ
0,6,1,0,2,2,0,Nqw610-DAmucQvlHZvrMkg
4,5,7,12,15,19,22,ehmtix6CHtneuYXzbrSwYw
0,0,2,14,4,23,87,VLXFrRkD7g2eLjloFQcKfg
0,1,0,0,1,1,0,LU-P5mprJ_j882soIQ61Dw
5,4,6,2,10,4,0,7GDXpAS4LUSFmzmmm3EtuQ
2,2,2,4,7,6,4,Y9krCILoQVmT6v8X6gLltg
9,2,5,8,11,26,3,AJL0RCaSSA1NBay-XJ1pJw
2,2,0,1,4,4,1,m_nunIk_4iHZM39N6ejsyg
4,0,0,2,4,5,3,59jTyOmW7rRBRfVG7Uftnw
21,22,14,30,37,33,29,p_wNn2SZ8iFtpVbetmUA_w
1,17,14,8,20,19,0,3KCL_Bu8mOk-h7Bp-IXL8Q
0,3,8,7,7,5,2,JQ3kJQNnX8XNbdvcbjiiKQ
3,3,5,4,8,0,1,6Ro5tqafcr2MZori8DIYnw
29,31,44,30,31,18,18,gOQT85vsrCc_bIKaG4fGYg
2,3,4,5,4,2,3,qnObfZkpvnsZv1l8zScrdA
12,17,20,27,52,26,20,C2BferG4f-WQJQuTvyRzlA
0,0,2,1,3,0,0,ZyqqJDBt9H5CibVtZ9diFA
15,11,9,14,8,10,8,qMcgzoz_dFD8XHPNUjeK0Q
6,3,2,6,3,2,3,vTnvE0fsPP4r1Eni7gufrQ
16,10,10,18,32,49,19,dVf7896SPwE8jEenEhI6Pg
3,5,6,5,20,5,5,1HejWsAvJ7pg3n6hUCObmA
2,1,2,1,5,5,8,DhwPdZ-67IgFc_XcVS30BA
0,5,1,0,2,4,2,wMzo5ooEfJBZ6NtpIAfCZg
7,16,19,18,13,16,8,qCg90xkk0VgdNF6IirZEPA
3,1,4,1,4,7,0,rM2u39FtdD7WZPaTgmRS9Q
1,1,2,0,4,2,1,cFpc6oLcO08mWJHCRE6S-A
6,7,4,4,5,29,21,g5U8omEQje5lRx4EherR0w
38,42,35,33,51,112,68,gNiqOjhVCcGTniZWDBTYtA
0,3,1,3,1,1,2,fnKjsT1rQKS9x0Zw35TwAw
1,2,2,2,3,1,2,QF8LfL5rJbb0T81oIvri8Q
3,1,3,2,1,0,0,lr4Zti9WOHXWHu8Yp3zZkg
18,14,15,14,19,39,14,wgSCc7Ut2C4OkmvoeSLIrQ
8,1,1,1,0,3,2,ey2TkiJL-5lIwEeFD7ZhhQ
18,17,36,28,39,55,26,AwQwf4mbaJfE4F5Tk2KQRg
48,71,43,48,65,140,68,_WaHLgLzALd2iThQAhC-sQ
3,3,2,8,4,14,4,gHBf6Ve-jxMBZQE3Z1mviQ
34,32,41,26,42,50,37,9oImwXLAn-DFppBrfbmkLg
4,2,5,5,0,11,3,AcjaEcJkm0Fnld-obqFtqQ
4,3,4,3,3,17,3,63M2e_wSmQ8GbLDUau5K6Q
0,1,2,1,1,0,1,mGNJlqLu2wQRyKnh7yEViw
29,23,39,44,180,30,19,S46PCQhJbFO5yTx1JrPNpQ
9,12,9,16,25,10,12,drJpzE3cxE0MQUq7gkzRvg
29,33,52,61,79,45,2,CiG5CvHxYQl5DZ704a4viA
14,12,21,13,26,22,20,q95WN1MTI-PFM_NVEfHhyA
1,5,3,4,5,7,2,rroEVCHOX6sjZaAYTk6pSw
2,4,5,2,13,11,1,lv2DSTFBOxefUNLbiWexow
9,8,5,4,6,5,4,U35V81BeSi8NUHA2zxp71w
2,9,7,6,4,0,0,8bzvvfrE0r71ZrxOxAgpaw
42,56,48,73,63,71,56,Dq6g0ubf267tWRU4BSk44A
5,2,1,3,7,1,0,s12Q-iFJNVs0dvC-g3UBhQ
10,20,18,20,35,35,22,Zww-ckcRf0fvu_yKGFZvPw
0,0,2,2,2,1,0,DLXsum58TwWhufJM1y06pw
20,16,20,8,9,6,3,BxjO2aY6l4uOVN9EiEVptQ
20,29,22,15,21,14,10,6eU9yPTTbf8PS8fMc4nmCg
4,4,4,9,16,5,6,c4AWh6H_hI6FkiWAmdrQvQ
2,0,11,4,4,9,2,qHEZCMNrGxadWGjluAfNTw
49,44,52,54,75,85,51,3WgM6mvYrPDxGJ5fADSkUw
5,12,10,2,9,11,12,B-DLw09xS5mgAC0lvlGUxw
7,11,1,5,1,2,3,drhpbx_wR08pvCUmyqPhkA
6,3,10,8,11,13,0,0H8Xo8XtA6GkSI2hAF0LKw
2,0,0,0,0,0,1,cll90LXLWNpljIDQB8BeKA
5,3,0,2,3,4,1,ojlQtj_2W24-IZGqkBVsmg
0,1,1,1,5,2,1,6sJSxhTfN5YLFXKicXRljw
14,4,13,21,13,14,16,w3Ad4ue8SMtbVi7hnIS2MQ
4,1,1,3,4,5,2,9Cx8HT4LLis_2OvcFZpEmw
0,0,1,2,1,2,2,DOpzRvtCjJCZuCUmrrA3nA
2,1,0,1,1,0,0,nyS42UJ54_YUKxBB83dfDQ
3,5,2,4,3,0,0,PxN0tiGWY-ApyP9N0TgRmA
8,7,9,14,6,5,13,Q2iZ7kT5SpiRir7iommz1g
0,0,1,1,2,1,1,RVAtmwbwbjLYEDDtvf1PYg
10,6,6,8,9,3,2,PQdMkFgdSyF-2jK8WhQu-g
1,1,1,1,2,2,4,n_vYHn44QfjFkTW7gS5LaQ
0,2,3,2,2,0,0,o6EK8ULSL5j7mXg5XnmVtg
5,2,5,8,6,3,5,LCybuUjDVdYQAdfeM6dISw
0,0,0,1,2,4,0,Xu5azmrPOMCgNC-fdNA9eA
2,4,0,2,3,4,0,vuXWx7PoWLw4FKBR_pzEOQ
18,16,14,7,16,15,14,aUb1ulqB4B1y6kQuqRV3cg
4,4,3,6,2,2,0,lB4l0M9jSXWIz_VYjbzlJg
1,1,2,1,2,1,0,jczJ4bsO8_VwbFjXkN396Q
32,21,25,32,44,40,28,xdfs6XsmCoAwHD7vEOT5Ww
16,9,14,19,13,8,3,R8AgqxryV5iLk45lvIPozQ
0,1,1,0,2,1,0,ZcMnJzN5P4Mod7MDudivyg
10,6,7,9,3,8,14,FZBF8EptLV5WT60g-JIw_Q
1,0,1,0,1,1,0,7TRfGMRjNEduIu7NT-B8Tg
1,6,4,3,8,6,3,s413DgLtzhUSfs0t5USPFg
12,15,6,10,6,4,13,HE_rlRkdfWU4lIqHyEj2WA
3,1,4,2,10,5,4,lkEGzvHiURrlzB9ZsJNi5w
50,39,45,48,64,104,113,Ca-003BAqWW-IEsFvjlY9g
58,28,38,39,80,71,68,q_2HooHFCE9wAwmXQPkuyg
5,3,4,2,1,0,1,KT8KJ4zt-IPqpLzACdpEZg
5,8,9,3,9,8,4,J4SEWnsJVvU9SWgkIvnldA
29,24,34,44,43,86,53,rPwuIBv_mz1O_yI5R-VJ7Q
3,0,2,4,2,0,2,62EQGCWUVIRixQD_q72V0Q
26,23,28,11,44,61,1,Z94doPdgyDOgjtYUVRBNjQ
6,5,5,0,2,3,10,7JYif-4RQOMWrUkoemuytA
3,2,1,3,4,9,7,cKQn19-p4FtLIR4IaP6xuw
3,0,2,1,3,1,0,rhzFE52Xa-j7d-jniVgYWw
9,4,4,3,8,4,3,yDBfRK6lg23-4yKjwU0hHQ
18,38,26,26,20,49,40,QGWyhvvLjaT1Szw-segoOg
7,3,1,5,9,12,21,jpD9ONjJfx5ishYOx9vU0Q
6,6,6,8,10,7,8,vF4TCEPmxUrhRJc_O6d4_A
16,19,13,10,28,32,28,1vK7gWQ_b5ehAyOidOsYtg
4,2,2,2,0,1,0,TYyW_pl7hgfUEMwxVwc4OQ
33,16,29,25,40,40,23,8q8GMsDPYp4JVdx6k-FeTA
2,2,1,1,3,8,0,EYjc27Vce4tX8IZzhWZUDw
48,35,38,51,48,47,47,gu9qDUz44-8H1vdq_MQymQ
4,7,6,8,2,8,7,pvmC7EaaSgA3aq-MAmPp3A
25,26,14,21,41,45,32,52CzJDb4EakSjEQOUys77Q
45,45,50,48,57,43,40,1Kuuu75LVwr5-1OQ3Zv71w
7,0,4,1,9,9,0,atG_rkb3fONGcw4fupbY9g
